Helpful,Product ID,Rated Reviews,Review Score,Review Length,Exclamation Points,Helpful Fraction
1,B000G6RYNE,1,5.0,427,2.0,1.0
1,B000G6RYNE,1,5.0,365,,1.0
1,B000G6RYNE,1,5.0,524,,1.0
3,B000G6RYNE,4,4.0,508,2.0,0.75
3,B000G6RYNE,4,5.0,162,,0.75
3,B000G6RYNE,4,5.0,175,,0.75
3,B000G6RYNE,4,3.0,165,3.0,0.75
3,B000G6RYNE,4,5.0,170,2.0,0.75
5,B000G6RYNE,7,2.0,1307,2.0,0.7142857142857143
5,B000G6RYNE,7,1.0,353,,0.7142857142857143
5,B000G6RYNE,7,5.0,294,,0.7142857142857143
2,B000G6RYNE,3,1.0,748,2.0,0.6666666666666666
2,B000G6RYNE,3,4.0,941,,0.6666666666666666
2,B000G6RYNE,3,5.0,509,,0.6666666666666666
2,B000G6RYNE,3,4.0,328,,0.6666666666666666
2,B000G6RYNE,3,5.0,188,1.0,0.6666666666666666
2,B000G6RYNE,3,3.0,273,,0.6666666666666666
2,B000G6RYNE,3,5.0,300,,0.6666666666666666
2,B000G6RYNE,3,4.0,420,1.0,0.6666666666666666
,B000G6RYNE,,5.0,175,7.0,
,B000G6RYNE,,3.0,875,,
,B000G6RYNE,,5.0,805,1.0,
,B000G6RYNE,,3.0,197,,
,B000G6RYNE,,3.0,580,1.0,
,B000G6RYNE,,4.0,404,,
,B000G6RYNE,,4.0,113,3.0,
,B000G6RYNE,,5.0,326,,
,B001EPPFGO,,5.0,561,3.0,
,B001EPPFGO,,5.0,126,,
,B001EPPFGO,,5.0,443,,
,B001EPPFGO,,5.0,449,,
,B001EPPFGO,,5.0,506,,
,B007F96QQQ,,5.0,145,,
,B002HQH04O,,5.0,227,1.0,
,B002HQH04O,,5.0,571,,
1,B0025Z7CGI,5,5.0,148,,0.2
,B007SESJWC,,5.0,117,,
,B001EPPCNK,,4.0,1281,5.0,
,B001EPPCNK,,5.0,232,2.0,
,B002U56JXU,,5.0,805,1.0,
,B002U56JXU,,5.0,1934,,
27,B002BCD2OG,27,5.0,1535,,1.0
12,B002BCD2OG,12,4.0,183,,1.0
8,B002BCD2OG,8,5.0,106,1.0,1.0
1,B002BCD2OG,1,5.0,118,,1.0
1,B002BCD2OG,1,5.0,158,,1.0
1,B002BCD2OG,1,5.0,221,1.0,1.0
,B002BCD2OG,,4.0,527,,
,B002BCD2OG,,5.0,136,,
,B002BCD2OG,,5.0,182,,
,B002BCD2OG,,5.0,160,,
,B002BCD2OG,,4.0,1136,,
,B002BCD2OG,,5.0,572,,
,B002BCD2OG,,5.0,242,1.0,
,B002BCD2OG,,5.0,155,1.0,
,B002BCD2OG,,5.0,191,,
,B002BCD2OG,,5.0,180,,
,B002BCD2OG,,5.0,135,,
,B002BCD2OG,,5.0,126,,
,B002BCD2OG,,5.0,735,,
1,B002BCD2OG,8,1.0,281,,0.125
,B00112B9T2,,5.0,344,,
4,B000G6MBX2,4,5.0,279,1.0,1.0
5,B000G6MBX2,6,5.0,326,1.0,0.8333333333333334
2,B000G6MBX2,2,5.0,456,2.0,1.0
2,B000G6MBX2,2,4.0,111,,1.0
2,B000G6MBX2,2,4.0,175,1.0,1.0
2,B000G6MBX2,2,5.0,443,,1.0
4,B000G6MBX2,5,5.0,140,3.0,0.8
4,B000G6MBX2,5,5.0,153,1.0,0.8
1,B000G6MBX2,1,4.0,171,,1.0
1,B000G6MBX2,1,4.0,127,,1.0
1,B000G6MBX2,1,5.0,177,,1.0
1,B000G6MBX2,1,5.0,136,,1.0
3,B000G6MBX2,4,5.0,849,1.0,0.75
3,B000G6MBX2,4,5.0,133,1.0,0.75
2,B000G6MBX2,3,5.0,777,3.0,0.6666666666666666
2,B000G6MBX2,3,5.0,229,1.0,0.6666666666666666
,B000G6MBX2,,1.0,460,,
,B000G6MBX2,,5.0,262,,
,B000G6MBX2,,5.0,600,1.0,
,B000G6MBX2,,5.0,223,1.0,
,B000G6MBX2,,4.0,173,1.0,
,B000G6MBX2,,5.0,196,,
,B000G6MBX2,,4.0,355,1.0,
,B000G6MBX2,,5.0,467,4.0,
,B000G6MBX2,,5.0,392,,
,B000G6MBX2,,5.0,256,,
,B000G6MBX2,,5.0,183,,
,B000G6MBX2,,5.0,188,2.0,
,B000G6MBX2,,5.0,215,2.0,
,B000G6MBX2,,5.0,120,,
,B000G6MBX2,,5.0,148,1.0,
,B000G6MBX2,,5.0,93,3.0,
,B000G6MBX2,,5.0,164,,
,B000G6MBX2,,5.0,75,,
,B000G6MBX2,,5.0,110,1.0,
,B000G6MBX2,,5.0,703,1.0,
,B000G6MBX2,,5.0,487,3.0,
,B000G6MBX2,,5.0,232,1.0,
,B000G6MBX2,,5.0,647,2.0,
,B000G6MBX2,,5.0,390,2.0,
,B000G6MBX2,,5.0,236,,
1,B000G6MBX2,2,2.0,460,,0.5
6,B000G6MBX2,10,1.0,414,,0.6
,B000G6MBX2,1,3.0,231,,
,B000G6MBX2,1,5.0,528,1.0,
,B000G6MBX2,1,4.0,347,,
,B000G6MBX2,1,5.0,315,1.0,
,B000G6MBX2,1,5.0,344,2.0,
,B000G6MBX2,1,5.0,329,8.0,
3,B000G6MBX2,7,2.0,117,,0.42857142857142855
,B000G6MBX2,2,5.0,109,,
1,B000G6MBX2,4,2.0,629,,0.25
,B001F33UPI,,5.0,142,1.0,
,B001F33UPI,,4.0,105,2.0,
,B008BEGP9W,,5.0,356,1.0,
,B008BEGP9W,,4.0,412,,
2,B002U56JXK,2,5.0,304,1.0,1.0
2,B002U56JXK,2,5.0,275,,1.0
,B007P2PSKS,,3.0,221,,
1,B004A8QK98,1,5.0,189,1.0,1.0
,B004A8QK98,1,1.0,431,,
2,B001HTKZ5S,2,1.0,1058,2.0,1.0
1,B001HTKZ5S,1,2.0,212,1.0,1.0
1,B001HTKZ5S,1,1.0,646,2.0,1.0
,B001HTKZ5S,,1.0,452,2.0,
,B001HTKZ5S,,1.0,273,,
,B001HTKZ5S,,1.0,682,1.0,
,B001HTKZ5S,,1.0,917,,
4,B001BB3LW6,4,5.0,256,1.0,1.0
1,B001BB3LW6,1,4.0,323,,1.0
2,B005Y0DXBO,2,5.0,1164,1.0,1.0
5,B001LO4ZWI,6,5.0,2574,,0.8333333333333334
2,B001LO4ZWI,2,1.0,733,,1.0
,B000QWXG9O,,3.0,1729,,
1,B000Y2EJHY,1,5.0,121,,1.0
5,B000Y2EJHY,10,5.0,115,,0.5
,B004WJAUBE,,2.0,116,,
10,B0035YE9CS,12,4.0,1266,,0.8333333333333334
2,B0035YE9CS,2,5.0,628,1.0,1.0
1,B0035YE9CS,1,5.0,578,1.0,1.0
,B0035YE9CS,,5.0,108,,
,B0035YE9CS,,5.0,353,1.0,
,B0035YE9CS,,5.0,160,,
,B0035YE9CS,,5.0,106,,
,B0035YE9CS,1,5.0,225,1.0,
,B0035YE9CS,2,4.0,261,,
,B006JWQFC0,,5.0,612,,
,B006JWQFC0,,1.0,255,,
4,B009HINRX8,4,5.0,304,,1.0
1,B009HINRX8,1,5.0,360,,1.0
,B009HINRX8,,5.0,427,,
,B009HINRX8,,4.0,588,,
,B009HINRX8,,3.0,1309,,
,B009HINRX8,,5.0,119,,
,B0016J4QKO,,5.0,178,1.0,
1,B001EPPE42,3,1.0,108,1.0,0.3333333333333333
3,B000NF69ZM,3,4.0,1296,,1.0
,B000NF69ZM,,5.0,157,,
,B000NF69ZM,,4.0,276,,
,B005YNDIAW,,5.0,233,,
,B005MZIJBU,,1.0,102,,
1,B002KXDK48,1,5.0,95,,1.0
,B001FKQQDO,,3.0,480,,
,B000WFM204,,5.0,207,,
1,B007ZENY5W,1,5.0,617,,1.0
,B002ONIVX4,,5.0,141,,
,B002GUWBMC,1,1.0,107,1.0,
3,B0018DQFPC,3,3.0,223,,1.0
3,B0018DQFPC,3,4.0,1206,,1.0
1,B0018DQFPC,1,4.0,479,,1.0
1,B0018DQFPC,1,2.0,156,,1.0
2,B0018DQFPC,3,1.0,1368,1.0,0.6666666666666666
,B0018DQFPC,,5.0,392,,
,B0018DQFPC,,4.0,211,2.0,
1,B0018DQFPC,2,2.0,139,,0.5
1,B0018DQFPC,2,2.0,377,6.0,0.5
2,B000UZMJZO,3,1.0,418,,0.6666666666666666
1,B000UZMJZO,2,1.0,702,1.0,0.5
1,B000UZMJZO,2,4.0,127,,0.5
,B000UZMJZO,1,5.0,370,1.0,
3,B00285FF6O,3,5.0,728,,1.0
1,B00285FF6O,1,5.0,122,,1.0
,B00285FF6O,,5.0,184,1.0,
,B00285FF6O,,5.0,647,,
,B00285FF6O,,3.0,200,7.0,
,B00285FF6O,,5.0,155,,
,B00285FF6O,,5.0,157,,
,B00285FF6O,1,3.0,119,,
,B0067R3Q9M,,5.0,132,,
9,B004S0AQHA,10,3.0,744,3.0,0.9
9,B004S0AQHA,10,3.0,197,,0.9
2,B004S0AQHA,2,5.0,220,,1.0
1,B004S0AQHA,1,5.0,230,,1.0
1,B0030C9A60,1,5.0,272,,1.0
,B0030C9A60,,5.0,105,1.0,
,B0030C9A60,,5.0,169,,
,B0030C9A60,,5.0,363,,
,B0030C9A60,,5.0,126,,
2,B004ET7MG8,2,4.0,229,1.0,1.0
3,B004ET7MG8,4,2.0,367,1.0,0.75
,B004ET7MG8,,3.0,423,,
,B004ET7MG8,,5.0,149,1.0,
2,B004ET7MG8,4,5.0,717,,0.5
4,B003AO5DLO,4,5.0,134,,1.0
2,B003AO5DLO,2,5.0,481,1.0,1.0
2,B003AO5DLO,2,5.0,514,1.0,1.0
2,B003AO5DLO,2,5.0,336,1.0,1.0
2,B003AO5DLO,2,5.0,281,1.0,1.0
1,B003AO5DLO,1,5.0,453,,1.0
1,B003AO5DLO,1,4.0,1234,2.0,1.0
1,B003AO5DLO,1,5.0,130,,1.0
,B003AO5DLO,,5.0,243,1.0,
,B003AO5DLO,,5.0,181,,
16,B0007NG56I,17,5.0,278,1.0,0.9411764705882353
12,B0007NG56I,13,5.0,212,,0.9230769230769231
4,B0007NG56I,5,5.0,384,1.0,0.8
,B001EQ55BI,,5.0,154,,
11,B000IXUISS,11,1.0,309,,1.0
7,B000IXUISS,7,1.0,508,,1.0
9,B001ELL9X6,9,5.0,744,2.0,1.0
1,B001ELL9X6,1,5.0,315,,1.0
,B001ELL9X6,,5.0,341,,
,B001ELL9X6,,3.0,190,,
,B001ELL9X6,,5.0,204,,
,B001ELL9X6,,4.0,489,,
,B001ELL9X6,,5.0,487,,
,B001ELL9X6,,5.0,408,,
,B001ELL9X6,,5.0,156,,
,B000UWSQT0,,3.0,143,,
,B000UWSQT0,,5.0,545,,
,B000UWSQT0,,5.0,398,,
,B000UWSQT0,,5.0,167,1.0,
,B000UWSQT0,1,1.0,231,,
2,B0041CKRJC,2,4.0,128,,1.0
1,B0041CKRJC,1,5.0,261,1.0,1.0
1,B0041CKRJC,1,5.0,167,1.0,1.0
1,B0041CKRJC,2,3.0,778,,0.5
4,B0007NG568,4,5.0,977,,1.0
2,B0007NG568,2,5.0,312,,1.0
2,B0007NG568,2,5.0,169,1.0,1.0
,B0007NG568,,5.0,231,,
,B0007NG568,2,2.0,173,1.0,
5,B000VKYKTG,5,4.0,361,1.0,1.0
2,B000VKYKTG,2,5.0,245,,1.0
2,B000VKYKTG,2,5.0,177,,1.0
2,B000VKYKTG,2,5.0,1638,3.0,1.0
2,B000VKYKTG,2,3.0,228,,1.0
2,B000VKYKTG,2,5.0,259,3.0,1.0
1,B000VKYKTG,1,5.0,2496,,1.0
1,B000VKYKTG,1,5.0,117,,1.0
1,B000VKYKTG,1,4.0,114,,1.0
1,B000VKYKTG,1,5.0,2170,,1.0
1,B000VKYKTG,1,5.0,588,1.0,1.0
,B000VKYKTG,,2.0,285,,
,B000VKYKTG,,5.0,152,,
,B000VKYKTG,,5.0,228,,
,B000VKYKTG,,5.0,268,1.0,
1,B000VKYKTG,2,2.0,104,,0.5
7,B000HDMUQ2,8,1.0,1458,,0.875
3,B000HDMUQ2,3,5.0,419,,1.0
3,B000HDMUQ2,3,2.0,351,,1.0
2,B000HDMUQ2,2,1.0,1021,2.0,1.0
2,B000HDMUQ2,2,5.0,138,,1.0
,B000HDMUQ2,,4.0,386,,
,B000HDMUQ2,,2.0,743,2.0,
,B000HDMUQ2,,1.0,440,1.0,
,B000HDMUQ2,,4.0,708,,
,B000HDMUQ2,,4.0,990,,
,B000HDMUQ2,,5.0,137,1.0,
,B000HDMUQ2,,4.0,176,,
,B000HDMUQ2,,5.0,132,,
,B000HDMUQ2,,4.0,341,,
,B000HDMUQ2,,3.0,435,,
,B000HDMUQ2,,5.0,280,1.0,
,B000HDMUQ2,,5.0,251,,
,B000HDMUQ2,,4.0,245,,
,B000HDMUQ2,,5.0,149,2.0,
1,B000HDMUQ2,3,1.0,904,,0.3333333333333333
,B0041QIHC2,,5.0,496,3.0,
,B0041QIHC2,,5.0,299,1.0,
1,B0041QIHC2,2,5.0,339,4.0,0.5
,B001ELL9XG,,4.0,1458,,
,B001ELL9XG,,2.0,344,,
,B001ELL9XG,,4.0,220,2.0,
,B002DXZI40,,5.0,540,,
8,B000ER6YO0,8,3.0,1547,,1.0
6,B000ER6YO0,6,4.0,1189,,1.0
5,B000ER6YO0,5,3.0,917,,1.0
4,B000ER6YO0,4,4.0,315,1.0,1.0
3,B000ER6YO0,3,3.0,923,,1.0
1,B000ER6YO0,1,5.0,210,1.0,1.0
1,B000ER6YO0,1,5.0,136,,1.0
1,B000ER6YO0,1,1.0,412,2.0,1.0
1,B000ER6YO0,1,4.0,1014,1.0,1.0
1,B000ER6YO0,1,5.0,295,1.0,1.0
1,B000ER6YO0,1,5.0,222,,1.0
1,B000ER6YO0,1,3.0,151,,1.0
1,B000ER6YO0,1,5.0,729,,1.0
1,B000ER6YO0,1,4.0,293,,1.0
1,B000ER6YO0,1,5.0,108,1.0,1.0
1,B000ER6YO0,1,1.0,138,,1.0
1,B000ER6YO0,1,3.0,262,,1.0
,B000ER6YO0,,4.0,864,1.0,
,B000ER6YO0,,5.0,146,,
,B000ER6YO0,,5.0,202,,
,B000ER6YO0,,5.0,119,,
,B000ER6YO0,,1.0,607,2.0,
,B000ER6YO0,,5.0,134,1.0,
,B000ER6YO0,,3.0,319,,
,B000ER6YO0,,3.0,519,1.0,
,B000ER6YO0,,5.0,138,,
,B000ER6YO0,,1.0,285,,
,B000ER6YO0,,5.0,232,,
,B000ER6YO0,,4.0,196,,
,B000ER6YO0,,5.0,410,,
,B000ER6YO0,,4.0,705,1.0,
,B000ER6YO0,,5.0,157,,
,B000ER6YO0,,5.0,835,,
,B000ER6YO0,,3.0,238,,
,B000ER6YO0,,5.0,455,,
,B000ER6YO0,,5.0,161,,
,B000ER6YO0,,5.0,643,1.0,
,B000ER6YO0,,5.0,159,,
,B000ER6YO0,,5.0,136,1.0,
,B000ER6YO0,,5.0,198,,
,B000ER6YO0,,5.0,279,,
1,B000ER6YO0,2,1.0,164,,0.5
1,B000ER6YO0,2,2.0,490,1.0,0.5
1,B000ER6YO0,2,5.0,268,,0.5
,B000ER6YO0,1,1.0,724,,
,B000ER6YO0,1,5.0,131,,
,B000ER6YO0,1,5.0,171,,
1,B000ER6YO0,3,4.0,588,,0.3333333333333333
,B000ER6YO0,2,1.0,346,10.0,
,B003KDCJYY,,4.0,130,,
,B000MTIYF2,,5.0,78,,
1,B002E0RIHM,1,4.0,127,1.0,1.0
1,B002E0RIHM,1,5.0,388,6.0,1.0
1,B002E0RIHM,1,5.0,254,1.0,1.0
4,B000S806VM,4,5.0,347,,1.0
3,B000S806VM,3,4.0,369,,1.0
2,B000S806VM,2,4.0,117,,1.0
1,B000S806VM,1,5.0,211,1.0,1.0
1,B000S806VM,1,5.0,247,2.0,1.0
2,B000S806VM,3,5.0,213,,0.6666666666666666
,B000S806VM,,1.0,875,,
,B000S806VM,,5.0,138,,
,B000S806VM,,2.0,228,,
1,B000S806VM,4,2.0,261,,0.25
1,B000YT5DBS,2,2.0,840,,0.5
,B005NEXK6Y,,5.0,347,,
,B005NEXK6Y,,3.0,431,,
,B005NEXK6Y,,5.0,408,2.0,
,B00448SNSA,,1.0,664,3.0,
3,B0002XIB2Y,3,5.0,121,2.0,1.0
1,B0002XIB2Y,1,5.0,663,8.0,1.0
2,B0002XIB2Y,3,5.0,227,,0.6666666666666666
1,B0002XIB2Y,2,5.0,156,1.0,0.5
,B000F0G75W,,5.0,294,,
7,B001EQ4DVQ,7,5.0,1118,,1.0
3,B001EQ4DVQ,3,4.0,550,,1.0
1,B001EQ4DVQ,1,5.0,127,,1.0
1,B001EQ4DVQ,1,4.0,284,,1.0
,B001EQ4DVQ,,5.0,984,1.0,
,B001EQ4DVQ,,5.0,370,3.0,
,B001EQ4DVQ,,5.0,159,,
,B001EQ4DVQ,,5.0,153,,
3,B004DTNJU2,3,5.0,384,,1.0
,B004DTNJU2,,5.0,259,,
,B004DTNJU2,,5.0,505,,
,B00473OV2E,,5.0,185,,
,B00473OV2E,,5.0,464,2.0,
,B0048IACB2,,5.0,191,,
2,B006F2NYI2,2,5.0,311,,1.0
2,B006F2NYI2,2,5.0,465,1.0,1.0
2,B006F2NYI2,2,5.0,252,2.0,1.0
2,B006F2NYI2,2,5.0,375,,1.0
2,B006F2NYI2,2,5.0,287,,1.0
2,B006F2NYI2,2,5.0,267,2.0,1.0
2,B006F2NYI2,2,5.0,439,,1.0
2,B006F2NYI2,2,5.0,256,2.0,1.0
1,B006F2NYI2,1,5.0,477,1.0,1.0
1,B006F2NYI2,1,5.0,305,4.0,1.0
1,B006F2NYI2,1,5.0,265,,1.0
1,B006F2NYI2,2,1.0,280,,0.5
2,B006F2NYI2,5,2.0,563,,0.4
2,B004A8VV42,2,5.0,115,2.0,1.0
1,B002XG21MO,1,4.0,253,,1.0
1,B002XG21MO,1,5.0,211,,1.0
,B002XG21MO,,3.0,364,,
,B002XG21MO,,5.0,109,1.0,
,B002XG21MO,,5.0,175,,
,B002XG21MO,,5.0,97,1.0,
,B006GK4XVA,,3.0,509,,
,B0049UVNYY,,3.0,1255,1.0,
,B0062KYM9C,,2.0,238,,
1,B0002MKFEM,2,5.0,182,1.0,0.5
,B0040TPNO0,,5.0,176,,
1,B0048IK8UC,1,1.0,180,,1.0
,B000LRG11O,,5.0,128,1.0,
5,B001E6KBSK,6,5.0,278,,0.8333333333333334
3,B001E6KBSK,4,5.0,187,,0.75
7,B001E6KBSK,10,2.0,2056,,0.7
4,B001E6KBSK,6,2.0,203,,0.6666666666666666
,B001E6KBSK,,5.0,475,,
,B001E6KBSK,,5.0,287,,
2,B001E6KBSK,4,5.0,240,1.0,0.5
,B001E6KBSK,1,5.0,181,,
,B001E6KBSK,1,5.0,176,,
,B001E6KBSK,1,5.0,460,1.0,
,B001E6KBSK,1,5.0,280,1.0,
,B001E6KBSK,1,5.0,265,1.0,
,B001E6KBSK,1,5.0,189,2.0,
,B001E6KBSK,1,5.0,360,3.0,
,B001E6KBSK,1,5.0,234,,
1,B001E6KBSK,3,5.0,245,1.0,0.3333333333333333
1,B001E6KBSK,3,5.0,143,,0.3333333333333333
1,B001E6KBSK,3,5.0,204,,0.3333333333333333
,B001E6KBSK,2,5.0,179,,
,B001E6KBSK,2,5.0,266,,
,B001E6KBSK,2,5.0,183,1.0,
,B001E6KBSK,2,5.0,123,,
,B001E6KBSK,2,5.0,637,,
,B001E6KBSK,2,4.0,173,,
,B001E6KBSK,2,5.0,207,,
1,B001E6KBSK,4,3.0,605,,0.25
5,B001E6KBSK,11,1.0,1508,,0.45454545454545453
,B001E6KBSK,3,5.0,184,,
,B0017SRF52,,5.0,404,,
,B001HTKS1Y,,5.0,312,,
,B001HTKS1Y,,5.0,502,7.0,
,B001HTKS1Y,2,3.0,286,,
,B000FL08PG,,1.0,125,,
1,B000FL08PG,3,5.0,166,8.0,0.3333333333333333
4,B0018AMWES,4,4.0,510,1.0,1.0
,B0018AMWES,,1.0,129,,
,B0018AMWES,,5.0,150,,
8,B001TZSDJK,8,5.0,509,,1.0
8,B001TZSDJK,12,2.0,3431,3.0,0.6666666666666666
2,B000CQG862,2,5.0,673,,1.0
,B000CQG862,,5.0,225,,
,B000CQG862,,5.0,523,,
,B001SAX7Z6,,5.0,472,1.0,
,B000XB80CG,,3.0,180,,
3,B001GCVLXG,3,2.0,649,,1.0
1,B001GCVLXG,1,5.0,412,2.0,1.0
,B001GCVLXG,,5.0,161,1.0,
,B001GCVLXG,,5.0,239,,
3,B001GCVLXG,5,1.0,447,,0.6
1,B001GCVLXG,2,5.0,111,,0.5
3,B0017ZBPTW,3,5.0,1340,1.0,1.0
,B0017ZBPTW,,5.0,221,,
,B0017ZBPTW,,4.0,107,,
,B0017ZBPTW,,3.0,95,,
1,B001QXUTLU,1,5.0,428,1.0,1.0
5,B001QXUTLU,11,1.0,2543,1.0,0.45454545454545453
1,B004XDMS3C,2,1.0,198,,0.5
,B0043PU4VS,,5.0,221,,
7,B001GE3T1G,7,5.0,499,1.0,1.0
1,B001GE3T1G,1,5.0,195,,1.0
1,B001GE3T1G,1,5.0,137,,1.0
,B001GE3T1G,,5.0,403,1.0,
2,B0035Q0N0I,2,4.0,1294,,1.0
,B0028PDGQA,,5.0,374,,
,B0028PDGQA,,5.0,364,,
,B0028PDGQA,,5.0,366,3.0,
,B0028PDGQA,,5.0,320,,
,B0028PDGQA,,5.0,274,,
2,B003UY9GTE,2,5.0,864,,1.0
,B006WVH7NE,,1.0,195,2.0,
3,B0030N5K1I,3,1.0,559,1.0,1.0
3,B0030N5K1I,3,2.0,232,,1.0
3,B0030N5K1I,3,3.0,246,,1.0
1,B0030N5K1I,1,1.0,374,1.0,1.0
,B004FD13RW,,5.0,199,,
,B004FD13RW,,5.0,238,1.0,
,B004FD13RW,,3.0,858,,
5,B0025ULYKI,5,5.0,405,,1.0
5,B0025ULYKI,5,4.0,581,,1.0
7,B0025ULYKI,8,5.0,484,1.0,0.875
1,B0025ULYKI,1,5.0,358,,1.0
1,B0025ULYKI,1,5.0,429,,1.0
,B0025ULYKI,,5.0,160,2.0,
,B0025ULYKI,,5.0,437,4.0,
,B0025ULYKI,,3.0,226,,
,B0025ULYKI,,5.0,258,,
,B0025ULYKI,,1.0,347,3.0,
,B0025ULYKI,,1.0,693,1.0,
,B0025ULYKI,,5.0,107,1.0,
,B0025ULYKI,,2.0,340,,
,B0025ULYKI,,5.0,132,,
,B0025ULYKI,,5.0,330,,
,B0025ULYKI,,4.0,536,3.0,
,B0025ULYKI,,5.0,852,,
,B0025ULYKI,,5.0,256,1.0,
,B0025ULYKI,,4.0,271,2.0,
1,B0025ULYKI,2,1.0,302,1.0,0.5
,B0025ULYKI,2,2.0,317,,
,B0025ULYKI,2,3.0,337,,
1,B0025ULYKI,4,1.0,1623,32.0,0.25
,B003UDV9SG,,4.0,1016,,
,B00469VHRG,,5.0,125,1.0,
,B002N2XXUC,,5.0,209,3.0,
,B002N2XXUC,,5.0,153,,
1,B002N2XXUC,2,5.0,153,,0.5
4,B0028SWACS,4,3.0,1808,,1.0
,B0028SWACS,,4.0,598,,
1,B0028SWACS,2,5.0,658,,0.5
,B0028SWACS,1,5.0,93,,
,B0028SWACS,2,5.0,131,3.0,
,B001KVLDBI,,5.0,136,,
,B001KVLDBI,,4.0,125,,
1,B000UUYOPW,1,1.0,91,1.0,1.0
1,B000UUYOPW,1,1.0,329,,1.0
1,B003UDSXU8,1,4.0,299,3.0,1.0
,B003UDSXU8,,4.0,340,1.0,
,B003UDSXU8,,5.0,337,,
,B003UDSXU8,,5.0,211,1.0,
3,B002OHOC6A,3,5.0,1314,,1.0
1,B002OHOC6A,1,5.0,111,,1.0
1,B002OHOC6A,1,5.0,310,1.0,1.0
,B002OHOC6A,,5.0,286,1.0,
,B002OHOC6A,,4.0,293,,
,B002OHOC6A,,5.0,109,,
,B002OHOC6A,,3.0,824,,
,B002OHOC6A,,5.0,511,,
,B002OHOC6A,,5.0,263,,
,B002OHOC6A,,5.0,100,,
,B002OHOC6A,1,1.0,148,,
,B002NVPPHC,,5.0,182,,
,B002NVPPHC,,5.0,80,2.0,
4,B001ELL7JM,4,5.0,493,,1.0
2,B001ELL7JM,2,5.0,301,2.0,1.0
,B001ELL7JM,,2.0,193,,
,B001ELL7JM,,5.0,155,,
,B004SR97LO,,5.0,158,,
5,B004OHKJWE,6,1.0,691,1.0,0.8333333333333334
,B0017WFN4S,,5.0,327,,
8,B004134H9W,9,1.0,240,,0.8888888888888888
,B004134H9W,,1.0,159,,
,B004134H9W,,2.0,271,1.0,
,B004134H9W,,1.0,2285,7.0,
,B004134H9W,,5.0,174,2.0,
1,B004134H9W,2,5.0,361,,0.5
,B007NWPB70,,3.0,300,,
,B007NWPB70,,4.0,219,3.0,
1,B000084E1U,1,5.0,156,1.0,1.0
4,B003JNWQPC,7,1.0,208,,0.5714285714285714
2,B001DR488E,2,5.0,298,,1.0
2,B004IF3TAQ,2,5.0,416,4.0,1.0
,B004IF3TAQ,,3.0,2255,1.0,
,B004IF3TAQ,,5.0,166,,
,B004IF3TAQ,,2.0,153,,
1,B000IUOBMA,1,1.0,666,,1.0
6,B001HTI226,7,3.0,239,,0.8571428571428571
2,B001HTI226,2,5.0,584,,1.0
1,B001HTI226,1,5.0,311,,1.0
,B001HTI226,,5.0,319,,
,B001HTI226,,4.0,115,,
,B004XRJ1W4,,5.0,164,,
,B004MTMYNQ,,5.0,120,2.0,
,B004MTMYNQ,,5.0,126,4.0,
21,B00283V4GQ,21,1.0,918,3.0,1.0
26,B00283V4GQ,31,1.0,364,,0.8387096774193549
7,B00283V4GQ,8,3.0,293,1.0,0.875
2,B00283V4GQ,2,5.0,298,1.0,1.0
4,B00283V4GQ,5,5.0,214,2.0,0.8
1,B00283V4GQ,1,1.0,647,,1.0
1,B00283V4GQ,1,5.0,695,1.0,1.0
3,B00283V4GQ,4,5.0,133,,0.75
,B00283V4GQ,,5.0,202,,
,B00283V4GQ,,1.0,320,,
,B00283V4GQ,,4.0,976,,
,B00283V4GQ,,5.0,136,4.0,
,B00283V4GQ,,5.0,137,,
,B00283V4GQ,,5.0,696,1.0,
,B00283V4GQ,,1.0,235,,
,B00283V4GQ,,5.0,390,,
,B00283V4GQ,,4.0,419,,
,B00283V4GQ,1,5.0,212,1.0,
2,B000JWEEB0,2,4.0,623,3.0,1.0
,B000JWEEB0,,4.0,296,,
,B000JWEEB0,,1.0,212,,
,B005J4ZMR8,,5.0,230,,
2,B008L19ZQ0,2,5.0,638,1.0,1.0
2,B008L19ZQ0,2,5.0,237,1.0,1.0
1,B008L19ZQ0,1,5.0,222,,1.0
,B008L19ZQ0,,5.0,317,3.0,
,B008L19ZQ0,,5.0,121,,
,B00845LR4G,1,3.0,204,,
19,B005O072PC,21,5.0,957,,0.9047619047619048
13,B005O072PC,14,5.0,359,2.0,0.9285714285714286
10,B005O072PC,11,1.0,1586,3.0,0.9090909090909091
10,B005O072PC,11,4.0,391,,0.9090909090909091
15,B005O072PC,18,3.0,331,1.0,0.8333333333333334
9,B005O072PC,10,4.0,105,1.0,0.9
9,B005O072PC,10,1.0,187,1.0,0.9
6,B005O072PC,7,5.0,83,,0.8571428571428571
3,B005O072PC,3,4.0,98,,1.0
3,B005O072PC,3,5.0,131,1.0,1.0
5,B005O072PC,6,5.0,149,2.0,0.8333333333333334
2,B005O072PC,2,5.0,199,4.0,1.0
2,B005O072PC,2,3.0,164,,1.0
2,B005O072PC,2,4.0,290,,1.0
4,B005O072PC,5,4.0,137,,0.8
1,B005O072PC,1,4.0,2066,,1.0
1,B005O072PC,1,5.0,125,,1.0
1,B005O072PC,1,5.0,647,,1.0
1,B005O072PC,1,4.0,744,,1.0
1,B005O072PC,1,5.0,144,5.0,1.0
